id,name,authors,original_price,price,categories,all_time_quantity_sold,rating_average,review_count,pages,manuafacture
171549981,Cuộc Diễu Hành Thầm Lặng,Higashino Keigo,198000,149000,Truyện trinh thám,1697,5,253,532.00,Nhà Xuất Bản Hà Nội
273624916,[ Trạm Đọc Official ]  Trí Tuệ Do Thái (Tái Bản),Eran Katz,189000,141000,Sách tiếng Việt,,0,0,444.00,Nhà Xuất Bản Lao Động Xã Hội
154245455,Combo 2 Cuốn Nghiền Từ Vựng Tiếng Anh: Học Qua Gốc Từ Bằng Hình Ảnh - Gốc Từ Là Bí Quyết Để Ghi Nhớ Hàng Nghìn Từ Vựng,Kenji Shimizu,270000,211000,Từ Vựng Tiếng Anh,2062,5,263,608.00,Nhà Xuất Bản Hà Nội
69219919,Muôn Kiếp Nhân Sinh (Khổ Nhỏ),Nguyên Phong,98000,63600,Nhà Sách Tiki,12936,4.8,2715,482.00,Nhà Xuất Bản Tổng hợp TP.HCM
158019962,Combo 3 Cuốn Bộ Sách: Nuôi Con Không Phải Là Cuộc Chiến 2 (Tái Bản),Hachun Lyonnet (Hà Chũn),377000,245050,Cẩm nang làm cha mẹ,3366,5,266,736.00,Nhà Xuất Bản Lao Động
195885688,Dragon Quest - Dấu Ấn Roto (Dragon Quest Saga Emblem Of Roto) Perfect Edition - Tập 9,Kamui Fujiwara,75000,52500,"Truyện Tranh, Manga, Comic",629,5,68,236.00,Nhà Xuất Bản Kim Đồng
8886007,Ngàn Mặt Trời Rực Rỡ (Tái Bản),Khailed Hosseini,130000,103000,Sách tiếng Việt,9282,4.8,1286,522.00,Nhà Xuất Bản Văn Học
100931416,Bắt Đầu Với Câu Hỏi Tại Sao - Nghệ Thuật Truyền Cảm Hứng Trong Kinh Doanh (Tái Bản),Simon Sinek,109000,70850,Sách kỹ năng làm việc,5772,4.8,474,346.00,Nhà Xuất Bản Công Thương
71907876,Từ Điển Tiếng “Em”,Khotudien,69000,46800,Truyện cười,21158,4.8,5264,280.00,Nhà Xuất Bản Phụ Nữ Việt Nam
540039,Giáo Trình Chuẩn HSK 1 - Bài Học (Kèm file MP3),Khương Lệ Bình,198000,139000,Nhà Sách Tiki,7456,4.8,910,144.00,Nhà Xuất Bản Tổng hợp TP.HCM
168234714,Cư Xử Như Đàn Bà Suy Nghĩ Như Đàn Ông,Steve Harvey,109000,87000,Sách tư duy - Kỹ năng sống,12,0,0,324.00,Nhà Xuất Bản Hà Nội
13333355,Đọc Nhiều Nhớ Được Bao Nhiêu?,Zion Kabasawa,118000,74600,Sách tiếng Việt,4386,4.8,720,240.00,Nhà Xuất Bản Dân Trí
139567621,Thức Tỉnh Mục Đích Sống (Tái Bản),Eckhart Tolle,148000,96900,Nghệ thuật sống,3081,5,280,440.00,Nhà Xuất Bản Tổng hợp TP.HCM
196422809,Bá Tước Tiểu Thư - Tập 3,Chieko Hosokawa,30000,25800,Root,285,5,42,192.00,Nhà Xuất Bản Kim Đồng
191920180,Cherry Magic - Tập 1,Yuu Toyota,109000,65400,Truyện Chữ Đam Mỹ,1032,5,301,200.00,Nhà Xuất Bản Hà Nội
149089470,Những Vị Thần Nước Mỹ,Neil Gaiman,250000,188000,Sách tiếng Việt,2172,4.7,432,648.00,Nhà Xuất Bản Phụ Nữ Việt Nam
126743459,Fear - Sợ Hãi (Hóa Giải Sợ Hãi Bằng Tình Thương),Thích Nhất Hạnh,109000,75900,Sách tiếng Việt,4809,5,513,224.00,Nhà Xuất Bản Thế Giới
194960246,Dược Sư Tự Sự (Combo 2 Manga Tập 5- 6 + 1 Light-Novel Tập 2 ) [Tặng Standee Ivory + Bookmark + Postcard Có Chân Đế + Postcard PVC],Nhiều tác giả,204000,181000,"Truyện Tranh, Manga, Comic",445,5,97,792.00,Nhà Xuất Bản Kim Đồng
35191892,21 Bài Học Cho Thế Kỷ 21,Yuval Noah Harari,209000,125400,Nhà Sách Tiki,19934,4.6,1779,434.00,Nhà Xuất Bản Thế Giới
104741661,Combo 2 Tập : 999 Lá Thư Gửi Cho Chính Mình (Tái Bản),Miêu Công Tử,258000,193000,Sách tiếng Việt,30008,5,1207,432.00,Nhà Xuất Bản Thanh Niên
14508205,Sổ tay thực hành 66 ngày thử thách,,89000,89000,Sách tiếng Việt,7935,4.7,411,174.00,Nhà Xuất Bản Thế Giới
54422942,Tôi Quyết Định Sống Cho Chính Tôi (Tái Bản 2020),Kim Suhyun,88000,60600,Sách tiếng Việt,5653,5,1095,236.00,Nhà Xuất Bản Thanh Niên
167210779,Quyền Lực,Bertrand Russell,155000,113000,Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,1161,4.8,137,356.00,Nhà Xuất Bản Phụ Nữ
196016781,Kingdom - Tập 33,Yasuhisa Hara,45000,40500,"Truyện Tranh, Manga, Comic",10,0,0,,NXB Trẻ
152740748,Lối Sống Tối Giản Của Người Nhật (Tái Bản),Sasaki Fumio,119000,77350,Nghệ thuật sống,2856,4.8,348,298.00,Nhà Xuất Bản Lao Động
54748899,Sách Muôn Kiếp Nhân Sinh (Bìa Mềm) - Nguyên Phong,Nguyên Phong,168000,116000,Phật giáo,50262,4.8,5310,408.00,Nhà Xuất Bản Tổng hợp TP.HCM
77105730,Tàn Ngày Để Lại (Bìa Cứng),Kazuo Ishiguro,169000,127000,Tiểu Thuyết Phương Đông,3910,4.8,708,286.00,Nhà Xuất Bản Văn Học
45902241,Tìm Mình Trong Thế Giới Hậu Tuổi Thơ,Đặng Hoàng Giang,142000,107000,Sách Tâm Lý Tuổi Teen,15905,4.8,1673,404.00,Nhà Xuất Bản Hội Nhà Văn
3608623,Bí Mật Của Phan Thiên Ân,Alan Phan,69000,69000,Sách tiếng Việt,25553,4.8,2414,211.00,Nhà Xuất Bản Thế Giới
73878873,Tư Duy Sâu,Diệp Tử,91000,64500,Sách tiếng Việt,8607,4.8,1674,296.00,Nhà Xuất Bản Thanh Niên
750578,Khi Hơi Thở Hóa Thinh Không,Paul Kalanithi,109000,79900,Sách tiếng Việt,61438,4.7,2239,236.00,Nhà Xuất Bản Dân Trí
87226756,"Những Đêm Không Ngủ, Những Ngày Chậm Trôi",A Crazy Mind team,86000,43100,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,9161,4.8,2087,192.00,Nhà Xuất Bản Văn Học
57110087,Siêu Cò – How To Be A Power Connector,Judy Robinett,249000,249000,Bài học kinh doanh,13507,4.8,2240,352.00,Nhà Xuất Bản Thế Giới
12377498,Bố Con Cá Gai (Tái Bản 2019),Cho Chang - In,96000,91200,Tiểu Thuyết Phương Đông,139,4.8,27,340.00,
185242031,The Shining - Thị Kiến,Stephen King,269000,202000,Truyện kinh dị,974,4.8,174,592.00,Nhà Xuất Bản Hội Nhà Văn
170708233,Thay Đổi Tí Hon - Hiệu Quả Bất Ngờ Atomic Habits (Tái Bản Lần 4),James Clear,189000,132000,Sách tư duy - Kỹ năng sống,7690,4.8,663,385.00,Nhà Xuất Bản Thế Giới
196515661,Văn Phòng Thám Tử Quái Vật - Tập 12,Sho Aimoto,30000,24000,"Truyện Tranh, Manga, Comic",367,5,58,192.00,NXB Trẻ
57762732,Nhà Đầu Tư Thông Minh (Tái Bản 2020),Benjamin Graham,199000,119400,Sách tiếng Việt,16920,4.8,2912,644.00,Nhà Xuất Bản Thế Giới
158019964,Combo 4 Cuốn Bộ Sách: Nuôi Con Không Phải Là Cuộc Chiến (Tái Bản),"Mẹ Ong Bông, Hachun Lyonnet, Bubu Hương",506000,340000,Cẩm nang làm cha mẹ,2492,5,241,1050.00,Nhà Xuất Bản Lao Động
191571494,Black Jack - Tập 12,Osamu Tezuka,30000,28400,"Truyện Tranh, Manga, Comic",973,5,117,200.00,NXB Trẻ
187827003,Không Diệt Không Sinh Đừng Sợ Hãi (TB5),Thích Nhất Hạnh,110000,79100,Root,27489,5,1780,224.00,Nhà Xuất Bản Thế Giới
53532186,Tuyệt kỹ Giao dịch bằng đồ thị nến Nhật – Japanese Candlestick Charting Techniques,Steve Nison,499000,499000,Nhà Sách Tiki,13182,4.8,2311,392.00,Nhà Xuất Bản Thế Giới
183058543,OSHO - Trưởng Thành,Osho,128000,89000,Root,1244,5,120,252.00,Nhà Xuất Bản Dân Trí
17336360,Lolita (Tái Bản 2019),Vladimir Nabokov,128000,96000,Tiểu Thuyết Phương Tây,4476,4.7,854,368.00,Nhà Xuất Bản Hội Nhà Văn
196923451,Vua Sáng Chế - Tập 17,Tatsuki Nohda,20000,19300,"Truyện Tranh, Manga, Comic",343,5,40,192.00,Nhà Xuất Bản Kim Đồng
378448,Nhà Giả Kim,Paulo Coelho,79000,79000,Tiểu Thuyết Phương Tây,5,0,0,228.00,Nhà Xuất Bản Hội Nhà Văn
162844699,Tạm Biệt Tôi Của Nhiều Năm Về Trước,An,95000,68300,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,4259,4.8,650,248.00,Nhà Xuất Bản Dân Trí
110448022,Ba Phút Sơ Cứu,BS Ngô Đức Hùng,140000,112000,An toàn & Sơ cứu,119,4.8,19,204.00,Nhà Xuất Bản Thế Giới
196515664,Anh Em Phi Hành Gia - Tập 33,Chuya Koyama,45000,22500,"Truyện Tranh, Manga, Comic",289,5,35,208.00,NXB Trẻ
90887853,Mình Chỉ Là Người Bình Thường (Sách Tô Màu),Kulzsc,138000,92100,Root,5988,4.8,1558,120.00,Nhà Xuất Bản Phụ Nữ Việt Nam
50414368,Án Mạng Mười Một Chữ,Higashino Keigo,110000,75900,Sách tiếng Việt,8202,4.8,1343,260.00,Nhà Xuất Bản Hà Nội
115266692,Sách - Ám Ảnh Sợ Xã Hội - Chạy Trốn Hay Đối Mặt,Lý Thế Cường,125000,84900,Sách tiếng Việt,3749,4.8,743,304.00,Nhà Xuất Bản Thanh Niên
84970841,Men Chase Women Choose - Chuyện Tình Yêu Bạn Biết Được Bao Nhiêu?,Dawn Maslar,109000,74000,Sách tiếng Việt,4461,5,710,288.00,Nhà Xuất Bản Phụ Nữ Việt Nam
145289356,"Sách Atomic Habits - Thay Đổi Tí Hon, Hiệu Quả Bất Ngờ ( Những Thay Đổi Nhỏ Tạo Nên Thành Công Lớn/ Tặng kèm Bookmark)",,189000,160000,Sách tư duy - Kỹ năng sống,568,5,41,,Nhà Xuất Bản Thế Giới
173865570,Một Cuốn Sách Về Chủ Nghĩa Tối Giản (Tái bản 2022),Chi Nguyễn – The Present Writer,129000,129000,Sách tư duy - Kỹ năng sống,5074,5,648,194.00,Nhà Xuất Bản Thế Giới
9948009,Dám Hạnh Phúc,Koga Fumitake,110000,82400,Sách tiếng Việt,7097,4.8,548,299.00,Nhà Xuất Bản Dân Trí
186237324,Thiên quan tứ phúc - Tập 5 (Tiểu thuyết đam mỹ) - Tặng kèm 1 bookmark 2 mặt,Mặc Hương Đồng Khứu,159000,139920,Truyện Chữ Đam Mỹ,,0,0,392.00,Nhà Xuất Bản Hà Nội
128649312,21 Nguyên Tắc Tự Do Tài Chính (Tái Bản),Brian Tracy,55000,35750,Tài chính cá nhân,1913,5,174,106.00,Nhà Xuất Bản Công Thương
641906,Bí Mật Của Naoko,Higashino Keigo,108000,81100,Tiểu Thuyết Phương Đông,13659,4.7,1419,468.00,Nhà Xuất Bản Hội Nhà Văn
274724185,Muốn An Được An,Thích Nhất Hạnh,65000,42250,Sách tiếng Việt,5628,5,464,164.00,Nhà Xuất Bản Lao Động
179546078,Luật Hấp Dẫn - Quy Luật Về Sức Mạnh Tâm Trí Và Phát Huy Năng Lượng Tích Cực Để Làm Chủ Định Mệnh,Prentice Mulford,139000,86180,Sách tư duy - Kỹ năng sống,2457,4.7,183,272.00,Nhà Xuất Bản Thanh Niên
145288026,Chia Rẽ - Tại Sao Chúng Ta Đang Sống Trong Thời Đại Của Những Bức Tường,Tim Marshall,200000,150000,Sách tiếng Việt,2807,4.8,401,396.00,Nhà Xuất Bản Dân Trí
86517373,Khoa Học Về Nấu Ăn - The Science Of Cooking,Stuart Farrimond,350000,276000,Sách tiếng Việt,7197,4.8,1351,258.00,Nhà Xuất Bản Thế Giới
104074997,Kỹ Năng Bán Hàng Tuyệt Đỉnh (Tái Bản),Grant Cardone,120000,78100,Sách tiếng Việt,3266,5,280,293.00,Nhà Xuất Bản Thế Giới
2496281,Đồi Gió Hú (Tái Bản),Emily Bronte,120000,81100,Tác Phẩm Kinh Điển Nước Ngoài,4553,4.8,603,492.00,Nhà Xuất Bản Văn Học
197990865,Dragon Quest - Dấu Ấn Roto (Dragon Quest Saga Emblem Of Roto) Perfect Edition - Tập 10,Kamui Fujiwara,75000,67500,"Truyện Tranh, Manga, Comic",629,5,73,236.00,Nhà Xuất Bản Kim Đồng
73515859,Sách OSHO - Can Đảm Là Chính Mình Trong Thế Giới Hiểm Nguy,Osho,88000,61200,Sách tiếng Việt,2189,5,270,192.00,NXB Dân Trí
11122712,Bộ sách Làm Giàu Từ Chứng Khoán (How To Make Money In Stock) phiên bản mới + Hướng Dẫn Thực Hành CANSLIM Cho Người Mới Bắt Đầu,William J. O’Neil,700000,700000,Nhà Sách Tiki,775,4.8,143,1044.00,Nhà Xuất Bản Thế Giới
196851314,Nữ Chúa Tuyết,Clamp,40000,36100,"Truyện Tranh, Manga, Comic",364,5,70,136.00,Nhà Xuất Bản Kim Đồng
130233544,Mèo Và Triết Lý Nhân Sinh - Mèo Đã Dạy Chúng Ta Điều Gì Về Cuộc Sống,John Gray,209000,129580,Sách tiếng Việt,3659,4.8,511,276.00,Nhà Xuất Bản Thanh Niên
168559521,Sự Trung Thực Của Xác Chết – Ghi Chép Của Một Nhà Pháp Y,Hajime Nishio,99000,79000,Phóng Sự - Ký Sự,,0,0,240.00,Nhà Xuất Bản Thế Giới
102629318,999 Lá Thư Gửi Cho Chính Mình (*) - Tập 1 - Mong Bạn Trở Thành Phiên Bản Hoàn Hảo Nhất (Tái bản),Miêu Công Tử,129000,92800,Sách tư duy - Kỹ năng sống,5672,5,861,232.00,Nhà Xuất Bản Thanh Niên
7982628,Suối Nguồn (Tái Bản),Ayn Rand,380000,219000,Tiểu Thuyết Phương Đông,12590,4.8,1409,1200.00,NXB Trẻ
155550591,Dinh Dưỡng Học Bị Thất Truyền - Dinh Dưỡng Đẩy Lùi Bệnh Tật,Vương Đào,178000,107000,Sách Y Học Khác,4094,5,322,456.00,Nhà Xuất Bản Dân Trí
35283863,Lược Sử Thế Giới,E.H. Gombrich,320000,241000,Lịch Sử Thế Giới,5765,4.6,839,426.00,Nhà Xuất Bản Thế Giới
179063952,Khi Mọi Điểm Tựa Đều Mất,Marci Shimoff,98000,65300,Nghệ thuật sống,1502,5,132,280.00,Nhà Xuất Bản Tổng hợp TP.HCM
11368965,Combo Giáo Trình Chuẩn HSK 1 - Bài Học (Kèm 1 MP3) và Giáo Trình Chuẩn HSK 1 - Bài Tập (Kèm 1 MP3) ( Tặng Kèm Viết ),Khương Lệ Bình,356000,284800,Sách tiếng Việt,3922,5,658,280.00,Nhà Xuất Bản Tổng hợp TP.HCM
828621,Dolocher (Trinh Thám),Caroline Barry,159000,79500,Sách tiếng Việt,683,4.7,97,536.00,Nhà Xuất Bản Văn Học
106864418,Combo 10 Cuốn: Chuyện Xóm Gà,Christian Jolibois,580000,522000,Sách tiếng Việt,,0,0,,Nhà Xuất Bản Hà Nội
540040,Giáo Trình Chuẩn HSK 1 - Bài Tập (Kèm file MP3),Khương Lệ Bình,158000,111000,Giáo trình Hán ngữ,4741,4.8,602,136.00,Nhà Xuất Bản Tổng hợp TP.HCM
194960244,Fullmetal Alchemist - Cang Giả Kim Thuật Sư - Fullmetal Edition - Tập 16,Hiromu Arakawa,69000,65500,"Truyện Tranh, Manga, Comic",572,5,50,270.00,Nhà Xuất Bản Kim Đồng
179546070,Luật Hấp Dẫn - Quy Luật Về Sức Mạnh Của Linh Hồn Và Năng Lượng Chữa Lành Cơ Thể Từ Bên Trong,Prentice Mulford,129000,92800,Root,3279,5,270,264.00,Nhà Xuất Bản Thanh Niên
52584834,Tư Duy Hệ Thống Trong Công Việc,Steven Schuster,89000,61900,Sách tiếng Việt,6238,4.6,697,168.00,Nhà Xuất Bản Thế Giới
195357772,Máy Tính CASIO FX-880BTG - Màu Đen,,800000,698000,Máy tính bỏ túi,796,5,195,,
11371249,Chuyện Con Mèo Và Con Chuột Bạn Thân Của Nó - Tái Bản,Luis Sepulveda,39000,29200,Tiểu Thuyết Phương Tây,7764,5,701,78.00,Nhà Xuất Bản Hội Nhà Văn
52805060,Chúa Ruồi - Tiểu Thuyết (Nobel Văn Chương 1983)(Tái Bản 2020),William Golding,88000,79200,Tác Phẩm Kinh Điển Nước Ngoài,137,5,34,326.00,Nhà Xuất Bản Văn Học
147988185,"Combo 2 Cuốn ""Hiểu Hết"" : How Business Works - Hiểu Hết Về Kinh Doanh + How Money Works - Hiểu Hết Về Tiền",DK,680000,524000,Bài học kinh doanh,1337,4.8,195,257.00,Nhà Xuất Bản Thế Giới
159004131,Semantic Error – Lỗi Logic (Tập 1),J.Soori,259000,181000,Sách tiếng Việt,3166,4.8,1344,572.00,Nhà Xuất Bản Hà Nội
196923452,Birdmen - Tập 7,Yellow Tanabe,30000,27100,"Truyện Tranh, Manga, Comic",193,5,33,192.00,Nhà Xuất Bản Kim Đồng
160997378,"Giải Thích Ngữ Pháp Tiếng Anh Với Bài Tập Và Đáp Án (TB 2022) - Tác giả Mai Lan Hương, Hà Thanh Uyên","Mai Lan Hương, Hà Thanh Uyên",220000,172000,Ngữ pháp Tiếng Anh,,0,0,560.00,Nhà Xuất Bản Đà Nẵng
25557704,Bãi săn người - Trinh Thám Kinh Dị,,162000,81000,Sách tiếng Việt,529,4.8,98,520.00,Nhà Xuất Bản Văn Học
95218451,Lần Đầu Làm Mẹ - Tổng Hợp Những Kiến Thức Mới Nhất Về Mang Thai Và Sinh Nở (Tái Bản),Masato Takeuchi,260000,169000,Thai giáo,4350,5,397,352.00,Nhà Xuất Bản Lao Động
190238356,Kỷ Luật Bản Thân,Richard Guare,189000,129000,Sách tư duy - Kỹ năng sống,2578,4.7,180,396.00,Nhà Xuất Bản Công Thương
66619715,Sách Vị Tu Sĩ Bán Chiếc Ferrari (Tái Bản),Robin Sharma,98000,73400,Sách tiếng Việt,7894,4.8,910,272.00,Nhà Xuất Bản Tổng hợp TP.HCM
50751279,Vui Vẻ Không Quạu Nha - Tản Văn,Ở Đây Zui Nè,69000,49600,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,33318,4.7,5327,280.00,Nhà Xuất Bản Phụ Nữ
193411736,Anh Em Nhà Motohashi - Tập 2,Rena,68000,34100,Root,384,5,73,194.00,Nhà Xuất Bản Hà Nội
164336673,How The Brain Works - Hiểu Hết Về Bộ Não,DK,330000,244000,Kiến Thức Bách Khoa,988,4.8,125,225.00,Nhà Xuất Bản Thế Giới
79672197,Bí Mật Của May Mắn (Khổ Nhỏ)(Tái Bản),Alex Rovira,45000,32300,Nghệ thuật sống,9119,5,467,160.00,Nhà Xuất Bản Tổng hợp TP.HCM
186434700,Người Bà Tài Giỏi Vùng Saga – Tập 8,Yoshichi Shimada,52000,49400,"Truyện Tranh, Manga, Comic",1,0,0,194.00,Nhà Xuất Bản Phụ Nữ Việt Nam
57761618,Vụ Án Mạng Ở Lữ Quán Kairotei,Higashino Keigo,123000,92300,Sách tiếng Việt,4594,4.8,846,292.00,Nhà Xuất Bản Hà Nội
157240665,Ra Bờ Suối Ngắm Hoa Kèn Hồng (Truyện Dài-Nguyễn Nhật Ánh),Nguyễn Nhật Ánh,145000,108000,Sách tiếng Việt,11425,5,2088,336.00,NXB Trẻ
85029033,Truyện Cổ Grimm (Ấn Bản Đầy Đủ Nhất Kèm 184 Minh Hoạ Của Philipp Grot Johann Và Robert Leinweber),Jacob & Wilhelm Grimm,680000,490000,Sách tiếng Việt,1932,4.8,536,980.00,Nhà Xuất Bản Văn Học
162205263,Những Đồ Vật Có Linh Hồn,Tống Ngọc,149000,103000,Truyện kinh dị,1639,4.7,463,304.00,Nhà Xuất Bản Dân Trí
143186001,Chiến Thắng Con Quỷ Trong Bạn - Bí Quyết Tự Do Và Thành Công (Tái Bản),Napoleon Hill,115000,80400,Sách tư duy - Kỹ năng sống,3576,4.8,346,293.00,Nhà Xuất Bản Lao Động
187190676,Black Jack - Tập 11,Osamu Tezuka,30000,27100,"Truyện Tranh, Manga, Comic",1041,5,130,200.00,NXB Trẻ
1926761,Khởi Nghiệp Bán Lẻ - Bí Quyết Thành Công Và Giàu Có Bằng Những Cửa Hàng Đông Khách - Công Thức Kinh Doanh Và Quản Lý Cửa Hàng Hiệu Quả,Trần Thanh Phong,199000,125000,Sách khởi nghiệp,29831,4.8,2306,272.00,Nhà Xuất Bản Đà Nẵng
141333746,"Chúng Ta Học Thế Nào - How We Learn (Sự Thật Khó Tin Về Việc Học Nó Diễn Ra Khi Nào, Ở Đâu , Và Tại Sao)",Benedict Carey,150000,113000,Sách tiếng Việt,1983,4.8,231,404.00,Nhà Xuất Bản Thế Giới
137741275,"Ngỡ Như Lương Thiện, Hóa Ra Mềm Yếu",Hoàng Ngọc Linh,125000,89900,Sách tư duy - Kỹ năng sống,1606,4.8,219,280.00,Nhà Xuất Bản Thanh Niên
14053724,Sự Cứu Rỗi Của Thánh Nữ,Higashino Keigo,128000,95900,Tiểu Thuyết Phương Đông,6967,4.8,742,382.00,Nhà Xuất Bản Hội Nhà Văn
70016690,Thế Giới Rộng Lớn Lòng Người Chật Hẹp (Tặng Kèm 1 Bookmark ),Dưa Hấu Hạt Tím,92000,62500,Truyện ngắn - Tản văn - Tạp Văn Việt Nam,7027,4.8,1691,208.00,Nhà Xuất Bản Văn Học
66067655,Trải Nghiệm Khách Hàng Xuất Sắc,Nguyễn Dương,250000,169500,Sách tiếng Việt,10692,5,930,344.00,Nhà Xuất Bản Thế Giới
195885685,Vua Sáng Chế -  Tập 16,Tatsuki Nohda,20000,19300,"Truyện Tranh, Manga, Comic",262,5,35,192.00,Nhà Xuất Bản Kim Đồng
67271338,Sách OSHO - Trò Chuyện Với Vĩ Nhân,Osho,198000,137000,Triết Học phương Đông,3459,5,573,396.00,Nhà Xuất Bản Văn Hóa - Văn Nghệ
3976835,Velma - Trinh Thám Cổ Điển Phương Tây,Raymond Chandler,99000,99000,Sách tiếng Việt,765,4.8,140,376.00,Nhà Xuất Bản Văn Học
196001691,Viên Tiên Sinh Luôn Không Vui - Tập 2,Từ Từ Đồ Chi,179000,108000,Tiểu Thuyết Phương Đông,704,5,163,488.00,Nhà Xuất Bản Hà Nội
193433626,Kỹ năng tự học cho trẻ tiểu học,Nguyễn Thị Thu,199000,140000,Sách Kiến Thức - Kỹ Năng Cho Trẻ,646,4.8,32,436.00,Nhà Xuất Bản Lao Động
108501279,Viết Đi Đừng Sợ! Từ Tay Không Thành Tay Viết,Linh Phan,245000,189000,Sách Marketing - Bán hàng ,2754,5,402,228.00,Nhà Xuất Bản Lao Động
160081250,Tăng Cường Sức Mạnh Não Bộ,Kato Toshinori,120000,90100,Sách tiếng Việt,924,4.8,94,234.00,Nhà Xuất Bản Thế Giới
69644752,Toàn Thư Chiêm Tinh Học Nhập Môn,Joanna Martine Woolfolk,350000,227000,Chiêm Tinh Học,4605,5,1091,508.00,Nhà Xuất Bản Thế Giới
186286187,Nhà Lãnh Đạo Không Chức Danh,Robin Sharma,105000,73500,"Sách quản trị, lãnh đạo",3381,5,137,178.00,NXB Trẻ
100931414,Cách Khen Cách Mắng Cách Phạt Con (Tái Bản),Masami Sasaki,69000,48200,Cẩm nang làm cha mẹ,1997,5,120,180.00,Nhà Xuất Bản Lao Động
13419678,Sách Đi Tìm Lẽ Sống (Tái Bản ),Viktor Emil Frankl,88000,60200,Sách tiếng Việt,21797,4.8,2381,224.00,Nhà Xuất Bản Tổng hợp TP.HCM
104314401,Sách Bí Mật Của May Mắn (Khổ Lớn) (Tái Bản),Alex Rovira,68000,46000,Nhà Sách Tiki,5161,4.8,521,152.00,Nhà Xuất Bản Tổng hợp TP.HCM
195801644,Black Jack - Tập 13 (Bìa Cứng),Osamu Tezuka,135000,122000,"Truyện Tranh, Manga, Comic",387,5,46,200.00,NXB Trẻ
